instance_id,task,condition,style,gold,model,model_family,is_think,predicted,parsed,exact,primary,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
edge_count/3,edge_count,all,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1656,correct,False
edge_count/3,edge_count,clustering,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1026,correct,False
edge_count/3,edge_count,clustering,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1403,correct,False
edge_count/3,edge_count,components,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,903,correct,False
edge_count/3,edge_count,components,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1277,correct,False
edge_count/3,edge_count,degree,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1515,correct,False
edge_count/3,edge_count,degree,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1530,correct,False
edge_count/3,edge_count,filler,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1476,correct,False
edge_count/3,edge_count,none,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1091,correct,False
edge_count/3,edge_count,none,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1227,correct,False
edge_count/3,edge_count,rwse,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1093,correct,False
edge_count/3,edge_count,rwse,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,2031,correct,False
edge_count/4,edge_count,all,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,863,correct,False
edge_count/4,edge_count,all,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1101,correct,False
edge_count/4,edge_count,clustering,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,952,correct,False
edge_count/4,edge_count,clustering,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1619,correct,False
edge_count/4,edge_count,components,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,985,correct,False
edge_count/4,edge_count,components,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1947,correct,False
edge_count/4,edge_count,degree,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,790,correct,False
edge_count/4,edge_count,degree,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1398,correct,False
edge_count/4,edge_count,filler,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1518,correct,False
edge_count/4,edge_count,none,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,998,correct,False
edge_count/4,edge_count,none,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1970,correct,False
edge_count/4,edge_count,rwse,zero_shot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,845,correct,False
edge_count/4,edge_count,rwse,zero_cot, 11.,gemma4-12b,gemma4-12b,False,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1419,correct,False
edge_count/5,edge_count,all,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1948,correct,False
edge_count/5,edge_count,all,zero_cot, 91.,gemma4-12b,gemma4-12b,False,12,True,0.0,0.0,79.0,False,ground_truth_file,,unaffected,False,1.0,1707,wrong,False
edge_count/5,edge_count,clustering,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1641,correct,False
edge_count/5,edge_count,clustering,zero_cot, 91.,gemma4-12b,gemma4-12b,False,7,True,0.0,0.0,84.0,False,ground_truth_file,,unaffected,False,0.148,1485,wrong,False
edge_count/5,edge_count,components,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1647,correct,False
edge_count/5,edge_count,components,zero_cot, 91.,gemma4-12b,gemma4-12b,False,5,True,0.0,0.0,86.0,False,ground_truth_file,,unaffected,False,0.018,1513,wrong,False
edge_count/5,edge_count,degree,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1031,correct,False
edge_count/5,edge_count,degree,zero_cot, 91.,gemma4-12b,gemma4-12b,False,14,True,0.0,0.0,77.0,False,ground_truth_file,,unaffected,False,1.0,1563,wrong,False
edge_count/5,edge_count,filler,zero_cot, 91.,gemma4-12b,gemma4-12b,False,9,True,0.0,0.0,82.0,False,ground_truth_file,,original,False,0.018,1606,wrong,False
edge_count/5,edge_count,none,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1644,correct,False
edge_count/5,edge_count,none,zero_cot, 91.,gemma4-12b,gemma4-12b,False,96,True,0.0,0.0,5.0,False,ground_truth_file,,unaffected,False,0.018,1579,wrong,False
edge_count/5,edge_count,rwse,zero_shot, 91.,gemma4-12b,gemma4-12b,False,91,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1653,correct,False
edge_count/5,edge_count,rwse,zero_cot, 91.,gemma4-12b,gemma4-12b,False,108,True,0.0,0.0,17.0,False,ground_truth_file,,unaffected,False,0.018,1547,wrong,False
edge_count/6,edge_count,all,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2116,correct,False
edge_count/6,edge_count,all,zero_cot, 37.,gemma4-12b,gemma4-12b,False,16,True,0.0,0.0,21.0,False,ground_truth_file,,unaffected,False,1.0,1842,wrong,False
edge_count/6,edge_count,clustering,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1234,correct,False
edge_count/6,edge_count,clustering,zero_cot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1733,correct,False
edge_count/6,edge_count,components,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1204,correct,False
edge_count/6,edge_count,components,zero_cot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1363,correct,False
edge_count/6,edge_count,degree,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1035,correct,False
edge_count/6,edge_count,degree,zero_cot, 37.,gemma4-12b,gemma4-12b,False,3,True,0.0,0.0,34.0,False,ground_truth_file,,unaffected,False,1.0,1812,wrong,False
edge_count/6,edge_count,filler,zero_cot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1543,correct,False
edge_count/6,edge_count,none,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1223,correct,False
edge_count/6,edge_count,none,zero_cot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1382,correct,False
edge_count/6,edge_count,rwse,zero_shot, 37.,gemma4-12b,gemma4-12b,False,37,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1718,correct,False
edge_count/6,edge_count,rwse,zero_cot, 37.,gemma4-12b,gemma4-12b,False,13,True,0.0,0.0,24.0,False,ground_truth_file,,unaffected,False,0.018,1597,wrong,False
edge_count/7,edge_count,all,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1228,correct,False
edge_count/7,edge_count,all,zero_cot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1814,correct,False
edge_count/7,edge_count,clustering,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1179,correct,False
edge_count/7,edge_count,clustering,zero_cot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1696,correct,False
edge_count/7,edge_count,components,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,897,correct,False
edge_count/7,edge_count,components,zero_cot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1527,correct,False
edge_count/7,edge_count,degree,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1151,correct,False
edge_count/7,edge_count,degree,zero_cot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1797,correct,False
edge_count/7,edge_count,filler,zero_cot, 25.,gemma4-12b,gemma4-12b,False,28,True,0.0,0.0,3.0,False,ground_truth_file,,original,False,0.018,2558,wrong,True
edge_count/7,edge_count,none,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1412,correct,False
edge_count/7,edge_count,none,zero_cot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1558,correct,False
edge_count/7,edge_count,rwse,zero_shot, 25.,gemma4-12b,gemma4-12b,False,25,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,938,correct,False
edge_count/7,edge_count,rwse,zero_cot, 25.,gemma4-12b,gemma4-12b,False,5,True,0.0,0.0,20.0,False,ground_truth_file,,unaffected,False,0.018,2094,wrong,False
edge_count/8,edge_count,all,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1625,correct,False
edge_count/8,edge_count,all,zero_cot, 32.,gemma4-12b,gemma4-12b,False,5,True,0.0,0.0,27.0,False,ground_truth_file,,unaffected,False,1.0,1954,wrong,False
edge_count/8,edge_count,clustering,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,2333,correct,False
edge_count/8,edge_count,clustering,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1384,correct,False
edge_count/8,edge_count,components,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1775,correct,False
edge_count/8,edge_count,components,zero_cot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1593,correct,False
edge_count/8,edge_count,degree,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2279,correct,False
edge_count/8,edge_count,degree,zero_cot, 32.,gemma4-12b,gemma4-12b,False,0,True,0.0,0.0,32.0,False,ground_truth_file,,unaffected,False,1.0,1806,wrong,False
edge_count/8,edge_count,filler,zero_cot, 32.,gemma4-12b,gemma4-12b,False,17,True,0.0,0.0,15.0,False,ground_truth_file,,original,False,0.018,1785,wrong,False
edge_count/8,edge_count,none,zero_shot, 32.,gemma4-12b,gemma4-12b,False,32,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1926,correct,False
edge_count/8,edge_count,none,zero_cot, 32.,gemma4-12b,gemma4-12b,False,41,True,0.0,0.0,9.0,False,ground_truth_file,,unaffected,False,0.018,1690,wrong,False
edge_count/8,edge_count,rwse,zero_shot, 32.,gemma4-12b,gemma4-12b,False,11,True,0.0,0.0,21.0,False,ground_truth_file,,unaffected,False,0.018,3267,wrong,False
edge_count/8,edge_count,rwse,zero_cot, 32.,gemma4-12b,gemma4-12b,False,3,True,0.0,0.0,29.0,False,ground_truth_file,,unaffected,False,0.018,1977,wrong,False
edge_count/9,edge_count,all,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,704,correct,False
edge_count/9,edge_count,all,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1268,correct,False
edge_count/9,edge_count,clustering,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,797,correct,False
edge_count/9,edge_count,clustering,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1235,correct,False
edge_count/9,edge_count,components,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,989,correct,False
edge_count/9,edge_count,components,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1366,correct,False
edge_count/9,edge_count,degree,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,720,correct,False
edge_count/9,edge_count,degree,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1264,correct,False
edge_count/9,edge_count,filler,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1306,correct,False
edge_count/9,edge_count,none,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1128,correct,False
edge_count/9,edge_count,none,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1029,correct,False
edge_count/9,edge_count,rwse,zero_shot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,610,correct,False
edge_count/9,edge_count,rwse,zero_cot, 7.,gemma4-12b,gemma4-12b,False,7,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1332,correct,False
edge_count/10,edge_count,all,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1259,correct,False
edge_count/10,edge_count,all,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1360,correct,False
edge_count/10,edge_count,clustering,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1038,correct,False
edge_count/10,edge_count,clustering,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1205,correct,False
edge_count/10,edge_count,components,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1056,correct,False
edge_count/10,edge_count,components,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1516,correct,False
edge_count/10,edge_count,degree,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,940,correct,False
edge_count/10,edge_count,degree,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1129,correct,False
edge_count/10,edge_count,filler,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1175,correct,False
edge_count/10,edge_count,none,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1161,correct,False
edge_count/10,edge_count,none,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1473,correct,False
edge_count/10,edge_count,rwse,zero_shot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1044,correct,False
edge_count/10,edge_count,rwse,zero_cot, 36.,gemma4-12b,gemma4-12b,False,36,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1708,correct,False
edge_count/11,edge_count,all,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,737,correct,False
edge_count/11,edge_count,all,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1317,correct,False
edge_count/11,edge_count,clustering,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1116,correct,False
edge_count/11,edge_count,clustering,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1351,correct,False
edge_count/11,edge_count,components,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,849,correct,False
edge_count/11,edge_count,components,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1567,correct,False
edge_count/11,edge_count,degree,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,704,correct,False
edge_count/11,edge_count,degree,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1088,correct,False
edge_count/11,edge_count,filler,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,original,False,0.018,1119,correct,False
edge_count/11,edge_count,none,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,940,correct,False
edge_count/11,edge_count,none,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1113,correct,False
edge_count/11,edge_count,rwse,zero_shot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,904,correct,False
edge_count/11,edge_count,rwse,zero_cot, 8.,gemma4-12b,gemma4-12b,False,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1454,correct,False
edge_count/12,edge_count,all,zero_shot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1334,correct,False
edge_count/12,edge_count,all,zero_cot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1559,correct,False
edge_count/12,edge_count,clustering,zero_shot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1006,correct,False
edge_count/12,edge_count,clustering,zero_cot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.148,1522,correct,False
edge_count/12,edge_count,components,zero_shot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1073,correct,False
edge_count/12,edge_count,components,zero_cot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.018,1405,correct,False
edge_count/12,edge_count,degree,zero_shot, 51.,gemma4-12b,gemma4-12b,False,51,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1680,correct,False
